"";"PC1";"PC3";"PC2"
"535";-0,106341345899287;1,20710921097286;0,258087820049795
"536";NA;NA;NA
"537";NA;NA;NA
"538";1,0539709399456;1,2117611257366;0,718546884649034
"539";NA;NA;NA
"540";NA;NA;NA
"541";NA;NA;NA
"542";NA;NA;NA
"543";-2,1568861383509;-0,663315472658735;-1,46270438253658
"544";-0,135711657709342;1,00029435422264;0,262121119402587
"545";NA;NA;NA
"546";-1,11373502959881;-0,771742881335502;-1,54884595697093
"547";NA;NA;NA
"548";NA;NA;NA
"549";NA;NA;NA
"550";-0,203697637678351;0,39190735906389;0,102041520608108
"551";0,706275369732294;0,390318926309082;-1,1428279334738
"552";-0,631792141870611;0,557087971503485;-1,11068202892321
"553";NA;NA;NA
"554";0,689841360296138;0,116681176079229;-0,632389341367219
"555";NA;NA;NA
"556";NA;NA;NA
"557";0,459805311564615;-0,330791801863386;-0,0146562279397503
"558";NA;NA;NA
"559";NA;NA;NA
"560";NA;NA;NA
"561";-0,576385121263746;-1,24348944687492;-1,40591986277745
"562";-2,00454867313;-3,09571673981385;-0,702072932601295
"563";0,438548543954944;-0,168727416316161;-0,734776245315512
"564";NA;NA;NA
"565";0,797505601659378;0,739920265625208;0,222482935500831
"566";NA;NA;NA
"567";0,172130186285905;0,87265383077967;-0,368982747898604
"568";0,604299372032113;1,24223072485556;1,08147300021835
"569";NA;NA;NA
"570";NA;NA;NA
"571";NA;NA;NA
"572";0,399980148538461;-0,407908704586631;1,06931881876336
"573";0,580699190930714;0,549271410820207;0,675567095271592
"574";NA;NA;NA
"575";NA;NA;NA
"576";0,821687167669294;1,16896715916128;0,591743898226429
"577";0,917408094021308;0,815000493824796;1,1136271964947
"578";-1,10994783699867;-1,14800480244324;0,445608029866058
"579";NA;NA;NA
"580";NA;NA;NA
"581";NA;NA;NA
"582";NA;NA;NA
"583";NA;NA;NA
"584";NA;NA;NA
"585";NA;NA;NA
"586";NA;NA;NA
"587";NA;NA;NA
"588";NA;NA;NA
"589";NA;NA;NA
"590";NA;NA;NA
"591";1,29006711115601;1,05743710382446;1,26821593599369
"592";0,938348085168179;0,729330409008135;0,327535918197952
"593";NA;NA;NA
"594";NA;NA;NA
"595";1,08919683650899;-0,918441066109497;-0,071561215578013
"596";NA;NA;NA
"597";NA;NA;NA
"598";0,939826353009804;0,0933989012169952;-0,476988133802295
"599";0,5462271963592;0,562241032504807;-0,913999143298939
"600";NA;NA;NA
"601";0,882220465519231;0,891584184557152;0,725507587344683
"602";-0,497413013035558;-0,392786886981067;-0,765147553214884
"603";NA;NA;NA
"604";NA;NA;NA
"605";NA;NA;NA
"606";NA;NA;NA
"607";NA;NA;NA
"608";NA;NA;NA
"609";NA;NA;NA
"610";-0,141144657056369;0,505589264910801;-0,565755161406334
"611";NA;NA;NA
"612";-1,2805382443576;-0,908255696134648;-0,932942383965683
"613";0,939359884815733;-0,823135717418585;-0,293332628061808
"614";NA;NA;NA
