"";"V1"
"1176";-1,18379547049395
"1177";1,58438725485916
"1178";0,661659679741456
"1179";0,661659679741456
"1180";1,58438725485916
"1181";-1,18379547049395
"1182";-0,261067895376249
"1183";1,58438725485916
"1184";-0,261067895376249
"1185";0,661659679741456
"1186";1,58438725485916
"1187";0,661659679741456
"1188";-0,261067895376249
"1189";1,58438725485916
"1190";0,661659679741456
"1191";-0,261067895376249
"1192";-0,261067895376249
"1193";1,58438725485916
"1194";0,661659679741456
"1195";0,661659679741456
"1196";-1,18379547049395
"1197";0,661659679741456
"1198";-0,261067895376249
"1199";0,661659679741456
"1200";-1,18379547049395
"1201";1,58438725485916
"1202";-0,261067895376249
"1203";-1,18379547049395
"1204";-1,18379547049395
"1205";-0,261067895376249
"1206";-0,261067895376249
"1207";-0,261067895376249
"1208";-1,18379547049395
"1209";-1,18379547049395
"1210";-1,18379547049395
"1211";-1,18379547049395
"1212";-1,18379547049395
"1213";-1,18379547049395
"1214";-1,18379547049395
"1215";-1,18379547049395
"1216";-0,261067895376249
"1217";-1,18379547049395
"1218";0,661659679741456
"1219";0,661659679741456
"1220";-0,261067895376249
"1221";-0,261067895376249
"1222";0,661659679741456
"1223";-0,261067895376249
"1224";-1,18379547049395
"1225";-0,261067895376249
"1226";-1,18379547049395
"1227";-1,18379547049395
"1228";-1,18379547049395
"1229";0,661659679741456
"1230";-1,18379547049395
"1231";-1,18379547049395
"1232";-1,18379547049395
"1233";-1,18379547049395
"1234";-0,261067895376249
"1235";-1,18379547049395
"1236";-1,18379547049395
"1237";-1,18379547049395
"1238";0,661659679741456
"1239";-0,261067895376249
"1240";-1,18379547049395
"1241";-0,261067895376249
"1242";0,661659679741456
"1243";-0,261067895376249
"1244";1,58438725485916
"1245";-0,261067895376249
"1246";-1,18379547049395
"1247";0,661659679741456
"1248";-1,18379547049395
"1249";0,661659679741456
"1250";-1,18379547049395
"1251";-0,261067895376249
"1252";-0,261067895376249
"1253";-1,18379547049395
"1254";1,58438725485916
"1255";0,661659679741456
"1256";1,58438725485916
"1257";1,58438725485916
"1258";1,58438725485916
"1259";-1,18379547049395
"1260";-1,18379547049395
"1261";1,58438725485916
"1262";-1,18379547049395
"1263";-0,261067895376249
"1264";-1,18379547049395
"1265";1,58438725485916
"1266";-1,18379547049395
"1267";-0,261067895376249
"1268";1,58438725485916
"1269";0,661659679741456
"1270";-0,261067895376249
"1271";-1,18379547049395
"1272";1,58438725485916
"1273";-1,18379547049395
"1274";0,661659679741456
"1275";-0,261067895376249
"1276";-1,18379547049395
"1277";1,58438725485916
"1278";1,58438725485916
"1279";-0,261067895376249
"1280";1,58438725485916
"1281";1,58438725485916
"1282";-0,261067895376249
"1283";1,58438725485916
"1284";-1,18379547049395
"1285";-0,261067895376249
"1286";-0,261067895376249
"1287";1,58438725485916
"1288";-0,261067895376249
"1289";1,58438725485916
"1290";-1,18379547049395
"1291";0,661659679741456
"1292";-0,261067895376249
"1293";1,58438725485916
"1294";-1,18379547049395
"1295";0,661659679741456
"1296";0,661659679741456
"1297";-0,261067895376249
"1298";0,661659679741456
"1299";1,58438725485916
"1300";-0,261067895376249
"1301";-1,18379547049395
"1302";1,58438725485916
"1303";-0,261067895376249
"1304";1,58438725485916
"1305";0,661659679741456
"1306";0,661659679741456
"1307";-0,261067895376249
"1308";1,58438725485916
"1309";-0,261067895376249
"1310";1,58438725485916
"1311";-0,261067895376249
"1312";1,58438725485916
"1313";1,58438725485916
"1314";1,58438725485916
"1315";-0,261067895376249
"1316";0,661659679741456
"1317";0,661659679741456
"1318";-1,18379547049395
"1319";1,58438725485916
"1320";1,58438725485916
"1321";-0,261067895376249
"1322";1,58438725485916
"1323";1,58438725485916
"1324";1,58438725485916
"1325";-0,261067895376249
"1326";1,58438725485916
"1327";-1,18379547049395
"1328";-1,18379547049395
"1329";-1,18379547049395
"1330";-1,18379547049395
"1331";-0,261067895376249
"1332";0,661659679741456
"1333";1,58438725485916
"1334";-1,18379547049395
"1335";1,58438725485916
"1336";1,58438725485916
"1337";-1,18379547049395
"1338";1,58438725485916
"1339";0,661659679741456
"1340";0,661659679741456
"1341";-1,18379547049395
"1342";-1,18379547049395
"1343";-0,261067895376249
"1344";-0,261067895376249
"1345";-1,18379547049395
"1346";-1,18379547049395
"1347";1,58438725485916
"1348";-1,18379547049395
"1349";-1,18379547049395
"1350";-0,261067895376249
"1351";-1,18379547049395
"1352";-1,18379547049395
"1353";1,58438725485916
"1354";1,58438725485916
"1355";-0,261067895376249
"1356";1,58438725485916
"1357";-1,18379547049395
"1358";-1,18379547049395
"1359";1,58438725485916
"1360";-1,18379547049395
"1361";0,661659679741456
"1362";NA
"1363";-0,261067895376249
"1364";-0,261067895376249
"1365";-1,18379547049395
"1366";-1,18379547049395
"1367";-1,18379547049395
"1368";1,58438725485916
"1369";1,58438725485916
"1370";1,58438725485916
"1371";-1,18379547049395
"1372";-1,18379547049395
"1373";-1,18379547049395
"1374";1,58438725485916
"1375";1,58438725485916
"1376";1,58438725485916
"1377";-0,261067895376249
"1378";0,661659679741456
"1379";-0,261067895376249
"1380";1,58438725485916
"1381";1,58438725485916
"1382";-1,18379547049395
"1383";1,58438725485916
"1384";-0,261067895376249
"1385";0,661659679741456
"1386";0,661659679741456
"1387";0,661659679741456
"1388";-0,261067895376249
"1389";-1,18379547049395
"1390";-1,18379547049395
"1391";-1,18379547049395
"1392";-0,261067895376249
"1393";-0,261067895376249
"1394";-0,261067895376249
"1395";-1,18379547049395
"1396";0,661659679741456
"1397";-0,261067895376249
"1398";-1,18379547049395
"1399";0,661659679741456
"1400";-1,18379547049395
"1401";-1,18379547049395
"1402";-1,18379547049395
"1403";-1,18379547049395
"1404";-1,18379547049395
"1405";-1,18379547049395
"1406";-0,261067895376249
"1407";0,661659679741456
"1408";-0,261067895376249
"1409";-1,18379547049395
"1410";-0,261067895376249
"1411";-0,261067895376249
"1412";-0,261067895376249
"1413";-1,18379547049395
"1414";-1,18379547049395
"1415";-1,18379547049395
"1416";-1,18379547049395
"1417";-1,18379547049395
"1418";0,661659679741456
"1419";0,661659679741456
"1420";0,661659679741456
"1421";-0,261067895376249
"1422";1,58438725485916
"1423";0,661659679741456
"1424";-1,18379547049395
"1425";-0,261067895376249
"1426";-1,18379547049395
"1427";-0,261067895376249
"1428";-1,18379547049395
"1429";0,661659679741456
"1430";-1,18379547049395
"1431";-0,261067895376249
"1432";-1,18379547049395
"1433";NA
"1434";-0,261067895376249
"1435";0,661659679741456
"1436";1,58438725485916
"1437";0,661659679741456
"1438";0,661659679741456
"1439";-0,261067895376249
"1440";0,661659679741456
"1441";1,58438725485916
"1442";1,58438725485916
"1443";-0,261067895376249
"1444";-0,261067895376249
"1445";1,58438725485916
"1446";0,661659679741456
"1447";-1,18379547049395
"1448";0,661659679741456
"1449";1,58438725485916
"1450";-1,18379547049395
"1451";0,661659679741456
"1452";0,661659679741456
"1453";1,58438725485916
"1454";1,58438725485916
"1455";-1,18379547049395
"1456";-1,18379547049395
"1457";-0,261067895376249
"1458";0,661659679741456
"1459";-1,18379547049395
"1460";-0,261067895376249
"1461";-1,18379547049395
"1462";-1,18379547049395
"1463";-0,261067895376249
"1464";-1,18379547049395
"1465";0,661659679741456
"1466";-0,261067895376249
"1467";1,58438725485916
"1468";0,661659679741456
"1469";0,661659679741456
"1470";0,661659679741456
"1471";0,661659679741456
"1472";-1,18379547049395
"1473";-0,261067895376249
"1474";-1,18379547049395
"1475";-1,18379547049395
"1476";0,661659679741456
"1477";-1,18379547049395
"1478";1,58438725485916
"1479";0,661659679741456
"1480";-1,18379547049395
"1481";-1,18379547049395
"1482";NA
"1483";-1,18379547049395
"1484";-0,261067895376249
"1485";0,661659679741456
"1486";-0,261067895376249
"1487";-0,261067895376249
"1488";-0,261067895376249
"1489";-1,18379547049395
"1490";0,661659679741456
"1491";-0,261067895376249
"1492";-1,18379547049395
"1493";1,58438725485916
"1494";-1,18379547049395
"1495";-1,18379547049395
"1496";1,58438725485916
"1497";1,58438725485916
"1498";-0,261067895376249
"1499";0,661659679741456
"1500";-0,261067895376249
"1501";-1,18379547049395
"1502";-1,18379547049395
"1503";0,661659679741456
"1504";-0,261067895376249
"1505";-1,18379547049395
"1506";-1,18379547049395
"1507";-1,18379547049395
"1508";0,661659679741456
"1509";-0,261067895376249
"1510";-0,261067895376249
"1511";-0,261067895376249
"1512";-1,18379547049395
"1513";-0,261067895376249
"1514";-0,261067895376249
"1515";-1,18379547049395
"1516";-0,261067895376249
"1517";-0,261067895376249
"1518";-0,261067895376249
"1519";-0,261067895376249
"1520";-1,18379547049395
"1521";-0,261067895376249
"1522";-1,18379547049395
"1523";-1,18379547049395
"1524";-1,18379547049395
"1525";-0,261067895376249
"1526";-1,18379547049395
"1527";-1,18379547049395
"1528";-0,261067895376249
"1529";-1,18379547049395
"1530";-0,261067895376249
"1531";-0,261067895376249
"1532";-0,261067895376249
"1533";-0,261067895376249
"1534";-0,261067895376249
"1535";-0,261067895376249
"1536";-0,261067895376249
"1537";-0,261067895376249
"1538";-0,261067895376249
"1539";-0,261067895376249
"1540";-0,261067895376249
"1541";-0,261067895376249
"1542";-0,261067895376249
"1543";-1,18379547049395
"1544";-0,261067895376249
"1545";-1,18379547049395
"1546";-0,261067895376249
"1547";-0,261067895376249
"1548";-0,261067895376249
"1549";-0,261067895376249
"1550";-0,261067895376249
"1551";-0,261067895376249
"1552";-0,261067895376249
"1553";-1,18379547049395
"1554";-0,261067895376249
"1555";1,58438725485916
"1556";1,58438725485916
"1557";-1,18379547049395
"1558";-0,261067895376249
"1559";-1,18379547049395
"1560";-0,261067895376249
"1561";-1,18379547049395
"1562";-1,18379547049395
"1563";-1,18379547049395
"1564";-0,261067895376249
"1565";1,58438725485916
"1566";1,58438725485916
"1567";-1,18379547049395
"1568";-1,18379547049395
"1569";-0,261067895376249
"1570";-1,18379547049395
"1571";0,661659679741456
"1572";1,58438725485916
"1573";0,661659679741456
"1574";-0,261067895376249
"1575";-1,18379547049395
"1576";0,661659679741456
"1577";-1,18379547049395
"1578";-1,18379547049395
"1579";-1,18379547049395
"1580";1,58438725485916
"1581";-0,261067895376249
"1582";0,661659679741456
"1583";-1,18379547049395
"1584";0,661659679741456
"1585";-1,18379547049395
"1586";-1,18379547049395
"1587";1,58438725485916
"1588";-0,261067895376249
"1589";1,58438725485916
"1590";0,661659679741456
"1591";1,58438725485916
"1592";0,661659679741456
"1593";-1,18379547049395
"1594";1,58438725485916
"1595";-0,261067895376249
"1596";0,661659679741456
"1597";0,661659679741456
"1598";1,58438725485916
"1599";-0,261067895376249
"1600";1,58438725485916
"1601";0,661659679741456
"1602";-1,18379547049395
"1603";0,661659679741456
"1604";0,661659679741456
"1605";-1,18379547049395
"1606";1,58438725485916
"1607";-0,261067895376249
"1608";-1,18379547049395
"1609";-0,261067895376249
"1610";1,58438725485916
"1611";1,58438725485916
"1612";-0,261067895376249
"1613";0,661659679741456
"1614";-1,18379547049395
"1615";-1,18379547049395
"1616";-1,18379547049395
"1617";-1,18379547049395
"1618";0,661659679741456
"1619";-0,261067895376249
"1620";0,661659679741456
"1621";1,58438725485916
"1622";0,661659679741456
"1623";-0,261067895376249
"1624";-0,261067895376249
"1625";-1,18379547049395
"1626";-1,18379547049395
"1627";1,58438725485916
"1628";-1,18379547049395
"1629";-0,261067895376249
"1630";-1,18379547049395
"1631";0,661659679741456
"1632";0,661659679741456
"1633";0,661659679741456
"1634";1,58438725485916
"1635";0,661659679741456
"1636";-1,18379547049395
"1637";-0,261067895376249
"1638";1,58438725485916
"1639";-0,261067895376249
"1640";-1,18379547049395
"1641";0,661659679741456
"1642";0,661659679741456
"1643";1,58438725485916
"1644";-1,18379547049395
"1645";-1,18379547049395
"1646";-1,18379547049395
"1647";-1,18379547049395
"1648";-0,261067895376249
"1649";-0,261067895376249
"1650";-0,261067895376249
"1651";0,661659679741456
"1652";-0,261067895376249
"1653";-0,261067895376249
"1654";1,58438725485916
"1655";0,661659679741456
"1656";-1,18379547049395
"1657";-0,261067895376249
"1658";-0,261067895376249
"1659";-0,261067895376249
"1660";-1,18379547049395
"1661";0,661659679741456
"1662";-0,261067895376249
"1663";-0,261067895376249
"1664";-1,18379547049395
"1665";-0,261067895376249
"1666";-1,18379547049395
"1667";-1,18379547049395
"1668";-1,18379547049395
"1669";1,58438725485916
"1670";1,58438725485916
"1671";1,58438725485916
"1672";1,58438725485916
"1673";0,661659679741456
"1674";-1,18379547049395
"1675";1,58438725485916
"1676";1,58438725485916
"1677";1,58438725485916
"1678";-0,261067895376249
"1679";-0,261067895376249
"1680";-1,18379547049395
"1681";1,58438725485916
"1682";1,58438725485916
"1683";0,661659679741456
"1684";-0,261067895376249
"1685";-1,18379547049395
"1686";0,661659679741456
"1687";0,661659679741456
"1688";-1,18379547049395
"1689";-0,261067895376249
"1690";-1,18379547049395
"1691";-1,18379547049395
"1692";-1,18379547049395
"1693";0,661659679741456
"1694";-0,261067895376249
"1695";0,661659679741456
"1696";0,661659679741456
"1697";-0,261067895376249
"1698";-0,261067895376249
"1699";-0,261067895376249
"1700";0,661659679741456
"1701";-1,18379547049395
"1702";0,661659679741456
"1703";-1,18379547049395
"1704";0,661659679741456
"1705";-0,261067895376249
"1706";-1,18379547049395
"1707";-1,18379547049395
"1708";-1,18379547049395
"1709";-1,18379547049395
"1710";-1,18379547049395
"1711";1,58438725485916
"1712";0,661659679741456
"1713";-1,18379547049395
"1714";-1,18379547049395
"1715";1,58438725485916
"1716";-1,18379547049395
"1717";-1,18379547049395
"1718";0,661659679741456
"1719";-1,18379547049395
"1720";0,661659679741456
"1721";-0,261067895376249
"1722";-1,18379547049395
"1723";1,58438725485916
"1724";-1,18379547049395
"1725";-0,261067895376249
"1726";1,58438725485916
"1727";1,58438725485916
"1728";-0,261067895376249
"1729";-0,261067895376249
"1730";1,58438725485916
"1731";-0,261067895376249
"1732";-1,18379547049395
"1733";1,58438725485916
"1734";1,58438725485916
"1735";-0,261067895376249
"1736";-0,261067895376249
"1737";0,661659679741456
"1738";1,58438725485916
"1739";-0,261067895376249
"1740";-1,18379547049395
"1741";-0,261067895376249
"1742";0,661659679741456
"1743";0,661659679741456
"1744";0,661659679741456
"1745";-1,18379547049395
"1746";-1,18379547049395
"1747";1,58438725485916
"1748";-0,261067895376249
"1749";-0,261067895376249
"1750";0,661659679741456
"1751";-1,18379547049395
"1752";-1,18379547049395
"1753";-0,261067895376249
"1754";-1,18379547049395
"1755";0,661659679741456
"1756";0,661659679741456
"1757";-0,261067895376249
"1758";-1,18379547049395
"1759";0,661659679741456
"1760";-0,261067895376249
"1761";0,661659679741456
"1762";1,58438725485916
"1763";-0,261067895376249
"1764";0,661659679741456
"1765";0,661659679741456
"1766";1,58438725485916
"1767";-0,261067895376249
"1768";-0,261067895376249
"1769";-0,261067895376249
"1770";-0,261067895376249
"1771";0,661659679741456
"1772";-0,261067895376249
"1773";0,661659679741456
"1774";1,58438725485916
"1775";-1,18379547049395
"1776";-1,18379547049395
"1777";-1,18379547049395
"1778";-1,18379547049395
"1779";-0,261067895376249
"1780";1,58438725485916
"1781";-0,261067895376249
"1782";0,661659679741456
"1783";0,661659679741456
"1784";0,661659679741456
"1785";0,661659679741456
"1786";-1,18379547049395
"1787";-0,261067895376249
"1788";1,58438725485916
"1789";-1,18379547049395
"1790";0,661659679741456
"1791";-0,261067895376249
"1792";-0,261067895376249
"1793";-1,18379547049395
"1794";-1,18379547049395
"1795";-0,261067895376249
"1796";-0,261067895376249
"1797";-1,18379547049395
"1798";-1,18379547049395
"1799";-0,261067895376249
"1800";-0,261067895376249
"1801";-1,18379547049395
"1802";-0,261067895376249
"1803";-1,18379547049395
"1804";-0,261067895376249
"1805";-1,18379547049395
"1806";-0,261067895376249
"1807";0,661659679741456
"1808";-0,261067895376249
"1809";-1,18379547049395
"1810";1,58438725485916
"1811";-0,261067895376249
"1812";-0,261067895376249
"1813";1,58438725485916
"1814";-0,261067895376249
"1815";-0,261067895376249
"1816";-0,261067895376249
"1817";-1,18379547049395
"1818";-1,18379547049395
"1819";1,58438725485916
"1820";0,661659679741456
"1821";-1,18379547049395
"1822";-1,18379547049395
"1823";-1,18379547049395
"1824";1,58438725485916
"1825";-1,18379547049395
"1826";-0,261067895376249
"1827";-0,261067895376249
"1828";-1,18379547049395
"1829";-0,261067895376249
"1830";1,58438725485916
"1831";1,58438725485916
"1832";-0,261067895376249
"1833";1,58438725485916
"1834";-1,18379547049395
"1835";0,661659679741456
"1836";0,661659679741456
"1837";-0,261067895376249
"1838";-0,261067895376249
"1839";0,661659679741456
"1840";0,661659679741456
"1841";-0,261067895376249
"1842";-1,18379547049395
"1843";-1,18379547049395
"1844";-1,18379547049395
"1845";-0,261067895376249
"1846";-1,18379547049395
"1847";0,661659679741456
"1848";-1,18379547049395
"1849";0,661659679741456
"1850";-1,18379547049395
"1851";-0,261067895376249
"1852";0,661659679741456
"1853";0,661659679741456
"1854";-1,18379547049395
"1855";-0,261067895376249
"1856";-1,18379547049395
"1857";0,661659679741456
"1858";1,58438725485916
"1859";-1,18379547049395
"1860";0,661659679741456
"1861";0,661659679741456
"1862";-1,18379547049395
"1863";0,661659679741456
"1864";-1,18379547049395
"1865";-0,261067895376249
"1866";0,661659679741456
"1867";-1,18379547049395
"1868";0,661659679741456
"1869";-0,261067895376249
"1870";-1,18379547049395
"1871";-0,261067895376249
"1872";-0,261067895376249
"1873";1,58438725485916
"1874";-1,18379547049395
"1875";-0,261067895376249
"1876";0,661659679741456
"1877";-1,18379547049395
"1878";0,661659679741456
"1879";-0,261067895376249
"1880";-1,18379547049395
"1881";-1,18379547049395
"1882";0,661659679741456
"1883";-1,18379547049395
"1884";-1,18379547049395
"1885";1,58438725485916
"1886";-0,261067895376249
"1887";-1,18379547049395
"1888";-0,261067895376249
"1889";0,661659679741456
"1890";-1,18379547049395
"1891";1,58438725485916
"1892";0,661659679741456
"1893";1,58438725485916
"1894";-0,261067895376249
"1895";0,661659679741456
"1896";0,661659679741456
"1897";0,661659679741456
"1898";-1,18379547049395
"1899";0,661659679741456
"1900";1,58438725485916
"1901";-0,261067895376249
"1902";-0,261067895376249
"1903";1,58438725485916
"1904";-0,261067895376249
"1905";-1,18379547049395
"1906";-1,18379547049395
"1907";0,661659679741456
"1908";-0,261067895376249
"1909";1,58438725485916
"1910";1,58438725485916
"1911";1,58438725485916
"1912";-1,18379547049395
"1913";-0,261067895376249
"1914";-1,18379547049395
"1915";-0,261067895376249
"1916";-0,261067895376249
"1917";1,58438725485916
"1918";-0,261067895376249
"1919";-1,18379547049395
"1920";-1,18379547049395
"1921";NA
"1922";0,661659679741456
"1923";0,661659679741456
"1924";0,661659679741456
"1925";-1,18379547049395
"1926";0,661659679741456
"1927";-1,18379547049395
"1928";-1,18379547049395
"1929";0,661659679741456
"1930";-0,261067895376249
"1931";1,58438725485916
"1932";-0,261067895376249
"1933";1,58438725485916
"1934";1,58438725485916
"1935";-1,18379547049395
"1936";1,58438725485916
"1937";-0,261067895376249
"1938";-0,261067895376249
"1939";-1,18379547049395
"1940";-0,261067895376249
"1941";0,661659679741456
"1942";1,58438725485916
"1943";1,58438725485916
"1944";1,58438725485916
"1945";-1,18379547049395
"1946";-1,18379547049395
"1947";0,661659679741456
"1948";-0,261067895376249
"1949";-1,18379547049395
"1950";0,661659679741456
"1951";-0,261067895376249
"1952";1,58438725485916
"1953";0,661659679741456
"1954";-1,18379547049395
"1955";0,661659679741456
"1956";0,661659679741456
"1957";1,58438725485916
"1958";1,58438725485916
"1959";-1,18379547049395
"1960";-0,261067895376249
"1961";-1,18379547049395
"1962";-1,18379547049395
"1963";-1,18379547049395
"1964";0,661659679741456
"1965";1,58438725485916
"1966";0,661659679741456
"1967";-1,18379547049395
"1968";-0,261067895376249
"1969";0,661659679741456
"1970";-1,18379547049395
"1971";-0,261067895376249
"1972";-0,261067895376249
"1973";-1,18379547049395
"1974";-0,261067895376249
"1975";-0,261067895376249
"1976";-0,261067895376249
"1977";-0,261067895376249
"1978";-1,18379547049395
"1979";-0,261067895376249
"1980";-1,18379547049395
"1981";-1,18379547049395
"1982";-1,18379547049395
"1983";-0,261067895376249
"1984";-0,261067895376249
"1985";-0,261067895376249
"1986";-0,261067895376249
"1987";-0,261067895376249
"1988";-1,18379547049395
"1989";-0,261067895376249
"1990";-0,261067895376249
"1991";-0,261067895376249
"1992";-0,261067895376249
"1993";-1,18379547049395
"1994";-0,261067895376249
"1995";-1,18379547049395
"1996";-0,261067895376249
"1997";0,661659679741456
"1998";-1,18379547049395
"1999";0,661659679741456
"2000";1,58438725485916
"2001";-0,261067895376249
"2002";-0,261067895376249
"2003";1,58438725485916
"2004";0,661659679741456
"2005";-0,261067895376249
"2006";0,661659679741456
"2007";-0,261067895376249
"2008";-0,261067895376249
"2009";-0,261067895376249
"2010";-1,18379547049395
"2011";0,661659679741456
"2012";1,58438725485916
"2013";-1,18379547049395
"2014";-1,18379547049395
"2015";-0,261067895376249
"2016";-1,18379547049395
"2017";-1,18379547049395
"2018";-1,18379547049395
"2019";-1,18379547049395
"2020";-1,18379547049395
"2021";-1,18379547049395
"2022";-1,18379547049395
"2023";-1,18379547049395
"2024";-1,18379547049395
"2025";-1,18379547049395
"2026";-1,18379547049395
"2027";-1,18379547049395
"2028";-1,18379547049395
"2029";-1,18379547049395
"2030";-1,18379547049395
"2031";-1,18379547049395
"2032";-1,18379547049395
"2033";-1,18379547049395
"2034";-1,18379547049395
"2035";-1,18379547049395
"2036";-1,18379547049395
"2037";-1,18379547049395
"2038";-1,18379547049395
"2039";-1,18379547049395
"2040";-1,18379547049395
"2041";-0,261067895376249
"2042";-1,18379547049395
"2043";-1,18379547049395
"2044";-0,261067895376249
"2045";-0,261067895376249
"2046";-0,261067895376249
"2047";-0,261067895376249
"2048";-0,261067895376249
"2049";-0,261067895376249
"2050";-0,261067895376249
"2051";-0,261067895376249
"2052";-0,261067895376249
"2053";-1,18379547049395
"2054";-0,261067895376249
"2055";-1,18379547049395
"2056";-0,261067895376249
"2057";-1,18379547049395
"2058";-0,261067895376249
"2059";-0,261067895376249
"2060";-1,18379547049395
"2061";0,661659679741456
"2062";0,661659679741456
"2063";-1,18379547049395
"2064";-1,18379547049395
"2065";1,58438725485916
"2066";1,58438725485916
"2067";-0,261067895376249
"2068";-0,261067895376249
"2069";-1,18379547049395
"2070";-0,261067895376249
"2071";-1,18379547049395
"2072";0,661659679741456
"2073";0,661659679741456
"2074";-1,18379547049395
"2075";-1,18379547049395
"2076";-1,18379547049395
"2077";0,661659679741456
"2078";-1,18379547049395
"2079";0,661659679741456
"2080";-0,261067895376249
"2081";0,661659679741456
"2082";0,661659679741456
"2083";-1,18379547049395
"2084";-1,18379547049395
"2085";-1,18379547049395
"2086";-0,261067895376249
"2087";-1,18379547049395
"2088";-1,18379547049395
"2089";-1,18379547049395
"2090";0,661659679741456
"2091";-1,18379547049395
"2092";-1,18379547049395
"2093";-1,18379547049395
"2094";0,661659679741456
"2095";-1,18379547049395
"2096";1,58438725485916
"2097";-0,261067895376249
"2098";0,661659679741456
"2099";0,661659679741456
"2100";1,58438725485916
"2101";-1,18379547049395
"2102";-0,261067895376249
"2103";NA
"2104";-0,261067895376249
"2105";0,661659679741456
"2106";-1,18379547049395
"2107";-0,261067895376249
"2108";-1,18379547049395
"2109";0,661659679741456
"2110";0,661659679741456
"2111";-1,18379547049395
"2112";1,58438725485916
"2113";0,661659679741456
"2114";1,58438725485916
"2115";-1,18379547049395
"2116";-0,261067895376249
"2117";-0,261067895376249
"2118";-1,18379547049395
"2119";-0,261067895376249
"2120";-0,261067895376249
"2121";-0,261067895376249
"2122";1,58438725485916
"2123";-1,18379547049395
"2124";0,661659679741456
"2125";-0,261067895376249
"2126";0,661659679741456
"2127";-1,18379547049395
"2128";-0,261067895376249
"2129";-0,261067895376249
"2130";-0,261067895376249
"2131";-1,18379547049395
"2132";-1,18379547049395
"2133";1,58438725485916
"2134";-1,18379547049395
"2135";-0,261067895376249
"2136";0,661659679741456
"2137";-1,18379547049395
"2138";-1,18379547049395
"2139";-0,261067895376249
"2140";-0,261067895376249
"2141";-0,261067895376249
"2142";-0,261067895376249
"2143";1,58438725485916
"2144";-1,18379547049395
"2145";-0,261067895376249
"2146";-0,261067895376249
"2147";0,661659679741456
"2148";-1,18379547049395
"2149";0,661659679741456
"2150";0,661659679741456
"2151";-0,261067895376249
"2152";0,661659679741456
"2153";-0,261067895376249
"2154";0,661659679741456
"2155";-0,261067895376249
"2156";0,661659679741456
"2157";0,661659679741456
"2158";-1,18379547049395
"2159";0,661659679741456
"2160";0,661659679741456
"2161";0,661659679741456
"2162";-0,261067895376249
"2163";-1,18379547049395
"2164";1,58438725485916
"2165";-0,261067895376249
"2166";0,661659679741456
"2167";-1,18379547049395
"2168";-0,261067895376249
"2169";1,58438725485916
"2170";-1,18379547049395
"2171";0,661659679741456
"2172";-0,261067895376249
"2173";0,661659679741456
"2174";-0,261067895376249
"2175";-0,261067895376249
"2176";-0,261067895376249
"2177";-0,261067895376249
"2178";1,58438725485916
"2179";1,58438725485916
"2180";-0,261067895376249
"2181";0,661659679741456
"2182";-1,18379547049395
"2183";-0,261067895376249
"2184";0,661659679741456
"2185";-0,261067895376249
"2186";-1,18379547049395
"2187";1,58438725485916
"2188";-1,18379547049395
"2189";-0,261067895376249
"2190";-0,261067895376249
"2191";-1,18379547049395
"2192";1,58438725485916
"2193";-1,18379547049395
"2194";1,58438725485916
"2195";0,661659679741456
"2196";0,661659679741456
"2197";-1,18379547049395
"2198";0,661659679741456
"2199";-0,261067895376249
"2200";-1,18379547049395
"2201";0,661659679741456
"2202";0,661659679741456
"2203";1,58438725485916
"2204";-1,18379547049395
"2205";-1,18379547049395
"2206";-0,261067895376249
"2207";1,58438725485916
"2208";0,661659679741456
"2209";0,661659679741456
"2210";1,58438725485916
"2211";1,58438725485916
"2212";-0,261067895376249
"2213";-0,261067895376249
"2214";1,58438725485916
"2215";-1,18379547049395
"2216";-0,261067895376249
"2217";0,661659679741456
"2218";-1,18379547049395
"2219";-0,261067895376249
"2220";0,661659679741456
"2221";-0,261067895376249
"2222";1,58438725485916
"2223";-1,18379547049395
"2224";-0,261067895376249
"2225";-0,261067895376249
"2226";-1,18379547049395
"2227";-0,261067895376249
"2228";-1,18379547049395
"2229";-0,261067895376249
"2230";-1,18379547049395
"2231";-0,261067895376249
"2232";-0,261067895376249
"2233";-0,261067895376249
"2234";-1,18379547049395
"2235";-1,18379547049395
"2236";-1,18379547049395
"2237";-0,261067895376249
"2238";-1,18379547049395
"2239";-1,18379547049395
"2240";-0,261067895376249
"2241";-0,261067895376249
"2242";-0,261067895376249
"2243";-0,261067895376249
"2244";-0,261067895376249
"2245";-0,261067895376249
"2246";-0,261067895376249
"2247";-0,261067895376249
"2248";-0,261067895376249
"2249";-0,261067895376249
"2250";-0,261067895376249
"2251";-1,18379547049395
"2252";-1,18379547049395
"2253";-1,18379547049395
"2254";-1,18379547049395
"2255";-0,261067895376249
"2256";-1,18379547049395
"2257";-1,18379547049395
"2258";-0,261067895376249
"2259";-0,261067895376249
"2260";-1,18379547049395
"2261";-1,18379547049395
"2262";-0,261067895376249
"2263";0,661659679741456
"2264";-0,261067895376249
"2265";-0,261067895376249
"2266";-1,18379547049395
"2267";-0,261067895376249
"2268";-0,261067895376249
"2269";-0,261067895376249
"2270";-0,261067895376249
"2271";-0,261067895376249
"2272";-1,18379547049395
"2273";-1,18379547049395
"2274";-0,261067895376249
"2275";-1,18379547049395
"2276";0,661659679741456
"2277";0,661659679741456
"2278";-0,261067895376249
"2279";-1,18379547049395
"2280";1,58438725485916
"2281";-0,261067895376249
"2282";-1,18379547049395
"2283";0,661659679741456
